full_nameyears,sentence,label,sentiment_label,sentiment_score
2019 Duterte,maganda pa. — better this.,,,
2019 Duterte,cities utterly — – utterly without tools respond challenges fire.,,,
2019 Duterte,come something really good.,,,
2019 Duterte,"mean age, would shame cannot put fire two days, three days, god.",,,
2019 Duterte,set aside.,,,
2019 Duterte,"sonny, money oh yes.",,,
2019 Duterte,oh see.,,,
2019 Duterte,basta sa maraming tao mahiya man magdeny.,,,
2019 Duterte,totoo yan.,,,
2019 Duterte,totoo yan.,,,
2019 Duterte,money maybe sonny give figure set aside.,,,
2019 Duterte,nakakahiya talaga itong ano natin.,,,
2019 Duterte,"ang davao, meron.",,,
2019 Duterte,davao good .,,,
2019 Duterte,hindi ako nagyayabang.,,,
2019 Duterte,cameras every corners thats solve crimes immediately.,,,
2019 Duterte,meron kaming .,,,
2019 Duterte,what emergency thats standard.,,,
2019 Duterte,"its fire, call fire department.",,,
2019 Duterte,"sabi ko, .",,,
2019 Duterte,yes.,,,
2019 Duterte,whats emergency i — seemed lost – — lost girlfriend.,,,
2019 Duterte,"we know you, mayor.",,,
2019 Duterte,go back manila plenty left there.,,,
2019 Duterte,go.,,,
2019 Duterte,equip fire — bureau fire protection tools respond challenges.,,,
2019 Duterte,ask congress urgently pass na — ito — national land use act nalua within year.,,,
2019 Duterte,paki lang po.,,,
2019 Duterte,"proceed new well, meet — demands new investors coming in.",,,
2019 Duterte,ang lupa natin ang problema eh.,,,
2019 Duterte,"sciencebased national land use plan would serve basis lgus crafting respective development plans, help disperse economic activities countryside.",,,
2019 Duterte,dispersion economic business activities visayas mindanao campaign promise.,,,
2019 Duterte,economic imperative key countrys sustainable equitable development.,,,
2019 Duterte,encourage investments would develop rural areas metro manila mega urban areas.,,,
2019 Duterte,"let cut here, tutal maliit na lang.",,,
2019 Duterte,would like remind everybody.,,,
2019 Duterte,offense intended mayors governors local government.,,,
2019 Duterte,"pero yang style ninyo na takes three days, four days employees certain company, store, whatever go back forth, back forth.",,,
2019 Duterte,"go back, new regulation.",,,
2019 Duterte,"gets it, secures goes back, oh theres still follow — get paper.",,,
2019 Duterte,tell now.,,,
2019 Duterte,hindi ako nagyayabang.,,,
2019 Duterte,"davao, its one hour unless need ocular inspection.",,,
2019 Duterte,directing publicly mayors — mayors.,,,
2019 Duterte,"directing also dilg, secretary año local government see honored.",,,
2019 Duterte,"clearances, permits emanating office would need also approval, must least within three days.",,,
2019 Duterte,that.,,,
2019 Duterte,"directing si secretary año, here, sir nandito ka oh secretary año, former chief staff, hes also military man.",,,
2019 Duterte,"want three days, unless exceptional reason, three days, para hindi na magpa balikbalik kasi diyan ang perahan eh.",,,
2019 Duterte,"pagdating doon meron na naman hingin, pagdating doon may hingin.",,,
2019 Duterte,"kaya said filipinos done you, im telling you, slap guy, create scene, create scandal incident however little reach me.",,,
2019 Duterte,"does, sure, call idiot, go myself.",,,
2019 Duterte,"promise, pledge.",,,
2019 Duterte,make part oath office.,,,
2019 Duterte,lahat kayo diyan pati yang tsk — easement.,,,
2019 Duterte,"well, villar, okay na.",,,
2019 Duterte,pero yang easement billion dollar — ah billion pesos.,,,
2019 Duterte,"well, its foreign company, its billion dollar thing.",,,
2019 Duterte,ganun yan.,,,
2019 Duterte,pabalikbalik hindi binabayaran.,,,
2019 Duterte,"thats nagpatong moneys revenues due government collected good faith, marami tayong pera.",,,
2019 Duterte,im telling president.,,,
2019 Duterte,marami tayong pera para extra money uplift — mass filipinos suffering.,,,
2019 Duterte,maski ospital lang housing.,,,
2019 Duterte,"jobs, its economy runs it.",,,
2019 Duterte,"economy good, jobs.",,,
2019 Duterte,"meantime, itong hospitalization, education, basic things saka itong relocation.",,,
2019 Duterte,kaawa talaga.,,,
2019 Duterte,"kung makolekta lang lahat hindi macorrupt ang pera, marami tayong pera.",,,
2019 Duterte,kaya ako nagsabi.,,,
2019 Duterte,"thats — resi know, make public.",,,
2019 Duterte,nayong pilipino.,,,
2019 Duterte,gave group people.,,,
2019 Duterte,tapos nagpabidding sila.,,,
2019 Duterte,ang nagbidding nila allow gambling casino erected inside nayong pilipino.,,,
2019 Duterte,kaya ko nagsabi ninyo.,,,
2019 Duterte,"anong kahulugan ng nayong pilino kung lagyan mo ng sugalan without bidding know, nandiyan na yung mga generals, there, chief staff.",,,
2019 Duterte,kasi pag galing doon pumunta ako sa command conference.,,,
2019 Duterte,"pagdating ko sa command conference, may ipinasa si sonny ghost delivery sa afp hospital.",,,
2019 Duterte,"eh galing pa ako doon sa facing military police, sabi ko, look, thought back covered cannot trust you, better tell now.",,,
2019 Duterte,"commanders air force, army pati albayalde navy, step now.",,,
2019 Duterte,"resigning, ill go back davao.",,,
2019 Duterte,explaining people why.,,,
2019 Duterte,ginanun ko talaga.,,,
2019 Duterte,one cabinet meetings ganun rin.,,,
2019 Duterte,"twoyear, pabalikbalik na yung — back forth, back forth, two years sitting ass, papers.",,,
2019 Duterte,"explaining revised plan many requirements, clearances nbi, stood cabinet members, lahat kami.",,,
2019 Duterte,"cabinet meeting said, stop.",,,
2019 Duterte,idiotic matrix me.,,,
2019 Duterte,intended next — maybe president next.,,,
2019 Duterte,"lumabas ako sabi ko, inyo na yang gobyerno ninyo.",,,
2019 Duterte,sabi ko wala ako — im tired.,,,
2019 Duterte,im tired am talagang gusto ko na rin magresign.,,,
2019 Duterte,sabi ko happy anymore.,,,
2019 Duterte,"sabi ko anytime — ah military said, want go want take coup detat, go ahead.",,,
2019 Duterte,bring armors.,,,
2019 Duterte,bring weapons here.,,,
2019 Duterte,call well coffee.,,,
2019 Duterte,believe.,,,
2019 Duterte,"think marcos estrada correct allow the kasi yung guwardiya mo, guwardiya dito, pareho yan.",,,
2019 Duterte,lahat sila dadaan yan sa presidential command.,,,
2019 Duterte,assigned.,,,
2019 Duterte,nag iikot yan sila lahat.,,,
2019 Duterte,taste everything.,,,
2019 Duterte,hanggang mindanao kaya kilala ko yan sila lahat dumaan ng mindanao eh.,,,
2019 Duterte,"sabi ko talaga, inyo na.",,,
2019 Duterte,ayaw ko na.,,,
2019 Duterte,"sabi ko, sige, sinong gusto raise right hands.",,,
2019 Duterte,"i i duly appointed member junta, make sona next month.",,,
2019 Duterte,ah bahala kayo diyan.,,,
2019 Duterte,"threatened about think run country better elected one, go ahead.",,,
2019 Duterte,thats — its problem filipino people.,,,
2019 Duterte,"talaga sa cabinet na — na tsk kaya abutan ako ng topak, magbaba dito ako ngayon.",,,
2019 Duterte,bahala na kayo diyan.,,,
2019 Duterte,im going home.,,,
2019 Duterte,one ese — one estimate pegs economic losses .,,,
2019 Duterte,billion day due traffic congestion metro manila.,,,
2019 Duterte,"meantime, reiterate directive, request, pleadings mmda concerned local officials metro manila, cities, undertake immediate action ensure speedy smooth flow vehicular traffic.",,,
2019 Duterte,reclaim public roads used private ends.,,,
2019 Duterte,marami diyan.,,,
2019 Duterte,"again, asked secretary año see enforced.",,,
2019 Duterte,"mayor governor, kung ano kang — sino kang demonyo ka, suspend mo sir año.",,,
2019 Duterte,"give time cannot — it, pagpahingain mo na lang.",,,
2019 Duterte,suspend mo na.,,,
2019 Duterte,wala talagang — wala tayong magawa.,,,
2019 Duterte,keep pleasing constituents constituents — leader.,,,
2019 Duterte,ganun kayo eh.,,,
2019 Duterte,"way it anyway, me, problem.",,,
2019 Duterte,"me, inutil official.",,,
2019 Duterte,"me, cannot run anymore.",,,
2019 Duterte,"me, six years might lose head.",,,
2019 Duterte,wala na ako.,,,
2019 Duterte,i challenges politics.,,,
2019 Duterte,mountains climb.,,,
2019 Duterte,duty.,,,
2019 Duterte,cabinet members actually military men.,,,
2019 Duterte,know gusto ninyong malaman embarrassed.,,,
2019 Duterte,atinatin na lang ito.,,,
2019 Duterte,"huwag mo na silang pansinin, yang mga ano diyan.",,,
2019 Duterte,parang nag meeting meeting lang tayo dito.,,,
2019 Duterte,yung parang nagpulungpulong lang.,,,
2019 Duterte,mind them.,,,
2019 Duterte,eh kung tignan kasi ninyo mahiya kayo.,,,
2019 Duterte,"kasi ganito yan, penchant military men.",,,
2019 Duterte,"want ingratiate elected people, military, police.",,,
2019 Duterte,— said — predisposed of kasi utusan sila madali.,,,
2019 Duterte,"kasi pag sinabi mong walang corruption, walang corruption.",,,
2019 Duterte,"kaya lang ang military like organization, pag ang top diyan general ang commanderinchief corrupt, kucorrupt yan lahat.",,,
2019 Duterte,"pero kung sabihin mo na matino ka, follow.",,,
2019 Duterte,boracay sent cimatu.,,,
2019 Duterte,"sabi ko, puntahan mo nga doon.",,,
2019 Duterte,"general cimatu here, si roy ah yeah.",,,
2019 Duterte,itong si roy nakilala ko ito sa mindanao.,,,
2019 Duterte,hindi ko man yan kilala.,,,
2019 Duterte,mindanao namayor kasi ako years.,,,
2019 Duterte,"passed mindanao, kilala ko.",,,
2019 Duterte,"pag inutusan mo, kaagad.",,,
2019 Duterte,know give illegal orders implement.,,,
2019 Duterte,alam nila abugado ako.,,,
2019 Duterte,sabi ko sundin lang ako ninyo.,,,
2019 Duterte,"kaya surprised ordered cimatu go — boracay, sir frank.",,,
2019 Duterte,alam mo ang ginawa niya next day lumabas siya roon sa daily mirror.,,,
2019 Duterte,"naglalakad siya doon sa beach, nakatshirt ng blue yung mata niya nandoon sa dalawang caucasian na nag g it, cimatu.",,,
2019 Duterte,"akala ko ba inutusan kita yes, sir.",,,
2019 Duterte,"o bakit ka nagpalakadlakad diyan sa beach tinitignan mo yung nakabikini na dalawang puti sir, napadaan lang ako sir.",,,
2019 Duterte,"sabi ko, trabahuin mo yan ha.",,,
2019 Duterte,six months time.,,,
2019 Duterte,course a like cimatu mixed pleasure work.,,,
2019 Duterte,way it.,,,
2019 Duterte,give last week year yung sa — september na this.,,,
2019 Duterte,clean lgus.,,,
2019 Duterte,walang mangyari dito.,,,
2019 Duterte,shall continue invest countryside agricultural programs increase productivity income small farmers fisherfolk.,,,
2019 Duterte,"shall ensure full implementation rice tariffication law, including rice competitiveness enhancement fund.",,,
2019 Duterte,"safeguard livelihood small farmers provisions modern farm equipment machineries, seeds credit, extension services.",,,
2019 Duterte,also forgotten commitment uplift lives — ito — coconut farmers develop coconut industry urgent — – ah urgent utilization coconut levy fund.,,,
2019 Duterte,million.,,,
2019 Duterte,kaya ako careful wala akong nakuha.,,,
2019 Duterte,"look, really hard look honest man.",,,
2019 Duterte,must admit it.,,,
2019 Duterte,baka ako hindi ko rin kaya.,,,
2019 Duterte,"well itong coco fund na ito, ito yung naiwan sa — noong kay marcos na levy fund.",,,
2019 Duterte,sacred money.,,,
2019 Duterte,money taken pockets filipinos arbitrarily.,,,
2019 Duterte,wala kang magawa noon eh martial law.,,,
2019 Duterte,ito na yan.,,,
2019 Duterte,"kaya itong coco levy fund, kung sabihin mo lang, tama ang supreme court.",,,
2019 Duterte,hindi mo pwedeng maibigay — sabi mo sino.,,,
2019 Duterte,longer trace truthful owner land.,,,
2019 Duterte,"ang plano ko, kung gusto ninyo, save money.",,,
2019 Duterte,invest money.,,,
2019 Duterte,siguro magabot yan ng mga billion.,,,
2019 Duterte,ilagay na lang ninyo ng ano trust fund government.,,,
2019 Duterte,its mga billion.,,,
2019 Duterte,ayon na lang ang gastusin ninyo reserve money.,,,
2019 Duterte,rather parang sprinkle na ibigay mo sa mga tao.,,,
2019 Duterte,cannot — sabi ng supreme court tama sila — – longer trace genealogy owners — original owners.,,,
2019 Duterte,sometimes would fail.,,,
2019 Duterte,act find money.,,,
2019 Duterte,wala pa akong nakuha.,,,
2019 Duterte,yet — yet look money.,,,
2019 Duterte,hanggang ngayon naghahanap ako.,,,
2019 Duterte,wala akong makita.,,,
2019 Duterte,"kasi malaki ito — will, know, assign corrupt idiot there.",,,
2019 Duterte,"kaya gusto — ang gusto ko baka nagustuhan rin ninyo, ideposito ko na lang.",,,
2019 Duterte,let remain remembrance people lost ah — time.,,,
2019 Duterte,"tapos yung billion, yon yung improve econo — improvement sa replanting sa coconut.",,,
2019 Duterte,"five billion, thats big money.",,,
2019 Duterte,"pero kung ibigay mo, let sprinkler, walang mangyayari.",,,
2019 Duterte,yung tagabigay kukuha yan — yung pupunta.,,,
2019 Duterte,"thats itong land bank na ito, pag hindi ito na know, called land bank number one commercial bank philippines.",,,
2019 Duterte,heck happening supposed finance agricultural enterprises endeavors.,,,
2019 Duterte,"bakit wala bakit — cant buy wagons whatever go countryside ask people cooperatives, tulungan ninyo form one.",,,
2019 Duterte,"pag wala, eh tignan ninyo na maibigay ninyo replanting coconut — – revive coconut industry.",,,
2019 Duterte,pahiramin ninyo ng pera plus money — nung sabi ko coconut levy.,,,
2019 Duterte,sacred money.,,,
2019 Duterte,land bank go back land.,,,
2019 Duterte,mired many commercial transactions bumalik kayo created help farmers.,,,
2019 Duterte,"ilang administration na wala better decide that, give end july give plan else ask congress reconfigure whatnot.",,,
2019 Duterte,"wala eh, wala kayong im asking congress, pag wala sila — viable plan farmers commercial transactions, might well abolish give money congressmen development funds.",,,
2019 Duterte,mas makatulong pa. diretso eh.,,,
2019 Duterte,"ayaw ninyo ayaw daw nila, sir frank.",,,
2019 Duterte,huwag mo na lang galawin.,,,
2019 Duterte,urge houses congress pass responsive version bill establishing coconut farmers trust fund ensure accelerated utilization coco levy funds wellbeing empowerment coconut farmers.,,,
2019 Duterte,recognize urgent need ensure sustainability availability resources development alternative ones.,,,
2019 Duterte,"regard, trust secretary cusi shall fasttrack also development renewable energy sources, reduce dependence traditional energy sources coal.",,,
2019 Duterte,"finally, sustaining gains entails national security posture capable defending country external internal security threats.",,,
2019 Duterte,"defense secretary lorenzana, together gallant men women armed forces, forefront fight.",,,
2019 Duterte,"expect support legislative initiatives aimed strengthening defense related systems proposed national defense act, unified military uniformed personnel separation, retirement, pension bill, revival mandatory rotc grades .",,,
2019 Duterte,important.,,,
2019 Duterte,"alam mo pag mag giyeragiyera, hindi marunong maghawak ng baril defend even father mother brothers sisters.",,,
2019 Duterte,"itong mga bata ngayon, bereft patriotism love country.",,,
2019 Duterte,balik sila dito.,,,
2019 Duterte,think military training would good everybody.,,,
2019 Duterte,"kung hindi sige lang — sa shabu, mamaya namatay, krrrkkk.",,,
2019 Duterte,duterte extrajudicial killing.,,,
2019 Duterte,report icc.,,,
2019 Duterte,ah okay.,,,
2019 Duterte,"provide good comfortable cell, heated winter time, want go — airconditioned hot weather.",,,
2019 Duterte,"conjugal visits, unlimited, para understand other.",,,
2019 Duterte,"aware fact times afp pnp personnel, performance duties, get unjustly sued.",,,
2019 Duterte,providing free legal assistance help boost morale.,,,
2019 Duterte,"fellow citizens, borrow words churchill — akin to, mine entering period consequences.",,,
2019 Duterte,consequences done first half term.,,,
2019 Duterte,assume full responsibility that.,,,
2019 Duterte,"president, cannot pass — blame anybody.",,,
2019 Duterte,its me.,,,
2019 Duterte,"though cannot change past, squander future.",,,
2019 Duterte,"push harder pursuit programs started, always within parameters law.",,,
2019 Duterte,merely coast along away time remaining years administration.,,,
2019 Duterte,aint style.,,,
2019 Duterte,stop reach finish line.,,,
2019 Duterte,shall call day.,,,
2019 Duterte,"goal next three years clear comfortable life everybody, filipinos.",,,
2019 Duterte,made significant strides accomplished signal milestones nation past three years.,,,
2019 Duterte,momentum must continue greater fervor next three years beyond.,,,
2019 Duterte,dream glowing days ahead every filipino.,,,
2019 Duterte,dream philippines better one grew with.,,,
2019 Duterte,"pledge commitment three years, can.",,,
2019 Duterte,"cannot, im sorry.",,,
2019 Duterte,"shall continue comply constitutional duty serve protect filipino, last day term.",,,
2019 Duterte,god bless filipino.,,,
2019 Duterte,god bless philippines.,,,
2019 Duterte,thank much!,,,
2019 Duterte,— end —,,,
2019 Duterte,state nation address rodrigo roa duterte president philippines congress philippines kindly senate president vicente sotto iii honorable members senate house speaker alan peter cayetano honorable members house representatives vice president maria leonor robredo former presidents joseph ejercito estrada gloria macapagalarroyo chief justice diosdado peralta justices supreme court excellency munther mafoodh salim almantheri esteemed members diplomatic corps executive secretary salvador medialdea members cabinet mga mahal kong kababayan.,,,
