full_nameyears,sentence,label,sentiment_label,sentiment_score
2020 Duterte,filipino nation claims rightful place community sovereign states.,,,
2020 Duterte,"thus, continue pursue independent foreign policy.",,,
2020 Duterte,let clear this.,,,
2020 Duterte,"may cut prepared speech alam mo, read little three weeks last month na americans would — intends go back subic.",,,
2020 Duterte,put record thoughts.,,,
2020 Duterte,"nothing america, nothing china put bases here, double spectacle destructive thing like manila second world war — retaking city.",,,
2020 Duterte,one devastated cities world.,,,
2020 Duterte,"kaya maglagaylagay ka ng base time, ensure war breaks out, would atomic arsenals brought in, ensure extinction filipino race.",,,
2020 Duterte,"worked without fail protect rights south china sea, neither beholden pawn anyone.",,,
2020 Duterte,broadened boundaries philippine diplomacy.,,,
2020 Duterte,built productive ties everyone willing engage us basis equality mutual respect.,,,
2020 Duterte,"and, redefined relationships important partners, placing country far better position advance interests evolving regional order emerging global problems.",,,
2020 Duterte,"now, plenty critics, sides, claim nothing done retake forcefully physically south china sea.",,,
2020 Duterte,"alam mo, unless prepared go war, would suggest better call treat this, said, diplomatic endeavors.",,,
2020 Duterte,china claiming it.,,,
2020 Duterte,claiming it.,,,
2020 Duterte,"china arms, it.",,,
2020 Duterte,"so, simple that.",,,
2020 Duterte,possession property.,,,
2020 Duterte,"remain property — youre lawyer, property rights.",,,
2020 Duterte,— nothing philippine laws property its akin — possession.,,,
2020 Duterte,go war cannot afford it.,,,
2020 Duterte,"maybe president can, cannot.",,,
2020 Duterte,"inutil ako diyan, sabihin ko sa inyo.",,,
2020 Duterte,im willing admit it.,,,
2020 Duterte,talagang inutil ako diyan.,,,
2020 Duterte,wala akong magawa.,,,
2020 Duterte,"cannot moment send marines coastal shores palawan, tinamaan ng cruise missile lahat iyan.",,,
2020 Duterte,"hindi pa nga nakaset sail iyan eh, sabog na.",,,
2020 Duterte,let say victory global battle would take longer expect.,,,
2020 Duterte,everyones cooperation needed.,,,
2020 Duterte,"know you, filipino people, sacrificed lot.",,,
2020 Duterte,choice work together even more.,,,
2020 Duterte,"must admit actions far perfect — totoo iyan admit — could improvements there—but us government, including myself, assure stop get things right better you.",,,
2020 Duterte,know many worried health safety also ability move around ride public transportation depletion savings due rising cost goods loss incomes due uncertainties jobs livelihood.,,,
2020 Duterte,assure government problems challenges overcome proceed ̳new normal.,,,
2020 Duterte,marami ho talagang mawawalaan ng — middleincome.,,,
2020 Duterte,buy car installment basis.,,,
2020 Duterte,"cannot keep amortization, youll lose — youll lose car forced ride public utilities.",,,
2020 Duterte,"concomitantly, didiretso rin itong mga criminal na rarami crimes increase.",,,
2020 Duterte,"let assure you, long president, never runaway crime cities.",,,
2020 Duterte,hindi ako papayag ng ganun.,,,
2020 Duterte,assure remain peaceful — relatively peaceful.,,,
2020 Duterte,hindi naman peaceful.,,,
2020 Duterte,"pero kung sabihin mo na kagaya ng holdup dito, holdup, ah alam naman nila kung ano mangyayari.",,,
2020 Duterte,know happen you.,,,
2020 Duterte,addressing criminals.,,,
2020 Duterte,"commit holdups, commit rapes, commit sorts things harm public, kaaway mo na ako.",,,
2020 Duterte,"kapag bumalik kayo sa dati kagaya noon, patongpatong na naman ang patay dito.",,,
2020 Duterte,sigurado hahanapin ko kayo.,,,
2020 Duterte,ever go back old ways.,,,
2020 Duterte,maghanap na lang kayo ng anong trabaho diyan.,,,
2020 Duterte,magtiis kayo.,,,
2020 Duterte,"open economy levels time option whatever good produce gobbled up, outweighed, bad generate.",,,
2020 Duterte,"sometimes, haste make waste.",,,
2020 Duterte,recent upsurge infections opened little windows resumption business proof that.,,,
2020 Duterte,happy talked today.,,,
2020 Duterte,"know, places opened early soon.",,,
2020 Duterte,america one.,,,
2020 Duterte,"china — well fortunately, arrested time.",,,
2020 Duterte,china rest opened follow protocols — least world health organization — suffering least deaths.,,,
2020 Duterte,ang amerika nagkukulang sila lahat.,,,
2020 Duterte,nation earth really prepared covid.,,,
2020 Duterte,amount preparation kind microbes visits every years.,,,
2020 Duterte,"wala man ̳yung — mga tatay natin, suffered second world war, tayo ready therefore gamble lives health people.",,,
2020 Duterte,"certainly, one would want end negative side equation.",,,
2020 Duterte,"me, us.",,,
2020 Duterte,ask continue put faith government work us achieving best country people.,,,
2020 Duterte,"together, let us — mahirap basahin kasi dito eh — ensure health, safety wellbeing every filipino—especially severely affected —are taken care of.",,,
2020 Duterte,"together, shall fight pandemic fervor campaign illegal drugs, criminality, insurgency, corruption high places entrenched parochial interests.",,,
2020 Duterte,"government worker, addressing every filipino government cannot without help.",,,
2020 Duterte,"ever, need reinvigorate deepseated filipino spirit pakisama malasakit within everyone us.",,,
2020 Duterte,"— tested, people nation.",,,
2020 Duterte,worse times loom ahead.,,,
2020 Duterte,hope spirit solidarity unity serve drumbeat shall march unison quest light end tunnel.,,,
2020 Duterte,"appeal every filipino, let us take care one another.",,,
2020 Duterte,ito ang panahon para magtulungan.,,,
2020 Duterte,hindi ito ang panahon para maglamanan — maglaman — lamanglamangan — lamang.,,,
2020 Duterte,mamang p — dila ko.,,,
2020 Duterte,hindi maglamang — pagkakaisa.,,,
2020 Duterte,"faith filipino innate patience, resilience determination bounce back unwavering.",,,
2020 Duterte,let us share blessings little none.,,,
2020 Duterte,time bring best us.,,,
2020 Duterte,"woes weigh heavily upon shoulders may bend back, shall bend break spirit.",,,
2020 Duterte,"rubbles adversity, resilient stronger nation built bayanihan pagkakaisa shall rise.",,,
2020 Duterte,"together, shall overcome.",,,
2020 Duterte,i pardon time really allotted time speech.,,,
2020 Duterte,would like give statement — us sa gobyerno kung hindi tayo nagkakaintindihan.,,,
2020 Duterte,"know drilon, stand — defending would like ask drilon, part accra contract ayala water drafted fumigating bakit kasi ikaw lang ang galit na sabi mo na dynastydynasty.",,,
2020 Duterte,hypocrite.,,,
2020 Duterte,know cannot pass antidynasty law.,,,
2020 Duterte,"ikaw ang nandiyan sa congress, ̳di ikaw ang mauna dito.",,,
2020 Duterte,"know, take protecting country something really resent.",,,
2020 Duterte,"alam mo described using dictionary synonym ng mga oligarchs, oligarchy, kung ano, proceeded characterize everyone every — every name said oligarchy bad sa — oligarchies bad.",,,
2020 Duterte,true.,,,
2020 Duterte,"ito, countrymen, oligarchy exists country oligarchy existed spanish time.",,,
2020 Duterte,"spanish lands friar lands benefits passed insulares go back spain spaniards their long ago, forgotten.",,,
2020 Duterte,oligarchy controls philippines taking control water electricity power.,,,
2020 Duterte,iyan ang oligarchy mo drilon.,,,
2020 Duterte,wala ng oligarchy dito except that.,,,
2020 Duterte,controlled.,,,
2020 Duterte,look at craft new contract would insist pay billions billions collected.,,,
2020 Duterte,"example, water treatment.",,,
2020 Duterte,nandiyan sa kontrata.,,,
2020 Duterte,"its billing, collected since .",,,
2020 Duterte,"ilang bilyon na nga wala ni isa, even faucet built water treatment facility.",,,
2020 Duterte,iyan ang mahirap sa protect oligarchs here.,,,
2020 Duterte,one.,,,
2020 Duterte,ikaw lang magisa.,,,
2020 Duterte,suspect also one — helped accra.,,,
2020 Duterte,even know — ang mga abogado sa public documents hindi nga alam.,,,
2020 Duterte,hindi nga natin alam kung nakagraduate ba hindi.,,,
2020 Duterte,wala.,,,
2020 Duterte,would think ayala would get services those ayala got accra.,,,
2020 Duterte,accra it.,,,
2020 Duterte,"ikaw galing ka doon, you, successful lawyers sa corporation, handle big corporate.",,,
2020 Duterte,iyan ang mahirap.,,,
2020 Duterte,bangga tayo dito.,,,
2020 Duterte,"me, hinawakan ninyo eh.",,,
2020 Duterte,"hindi ka puwede kay kita mo noong nagincrease, walang tubig, pinuputol ̳yung tubig, ang tao bumigay kasi hindi puwede man tayo hindi maligo, hindi uminom.",,,
2020 Duterte,electricity ayaw mo magincrease.,,,
2020 Duterte,"ayan, wala ka, palaging brownout, lahat.",,,
2020 Duterte,im sorry say you.,,,
2020 Duterte,like it.,,,
2020 Duterte,"its time it, since time sona, people know people really get facts, — right people heard.",,,
2020 Duterte,tayo na naman ang tao magsabi.,,,
2020 Duterte,"hinawakan ninyo ̳yang tubig pati electricity, iyon ang oligarchy talaga.",,,
2020 Duterte,"kaya ako sinabi ko noong kampanya ―corruption here.‖ iyang mga customs na ̳yan, maliit ̳yan.",,,
2020 Duterte,its upstairs.,,,
2020 Duterte,"really — providential, dumating ̳yung panahon na hindi ko hiningi.",,,
2020 Duterte,saw contract.,,,
2020 Duterte,"noong nakita ko ̳yung contract saka ̳yang linya na ano, ̳yung choice — trans — ̳yung linya ng ano, belongs government.",,,
2020 Duterte,"best transmission lines, whatever, government gets first anybody else.",,,
2020 Duterte,thank you.,,,
2020 Duterte,through.,,,
2020 Duterte,— end —,,,
2020 Duterte,state nation address rodrigo roa duterte president philippines congress philippines session hall house representatives kindly sit down.,,,
2020 Duterte,far beautiful sona crowd ever happened here.,,,
