full_nameyears,sentence,label,sentiment_label,sentiment_score
Duterte-2020,"nothing america, nothing china put bases here, double spectacle destructive thing like manila second world war — retaking city.",,,
Duterte-2020,one devastated cities world.,,,
Duterte-2020,"kaya maglagaylagay ka ng base time, ensure war breaks out, would atomic arsenals brought in, ensure extinction filipino race.",,,
Duterte-2020,"worked without fail protect rights south china sea, neither beholden pawn anyone.",,,
Duterte-2020,broadened boundaries philippine diplomacy.,,,
Duterte-2020,built productive ties everyone willing engage us basis equality mutual respect.,,,
Duterte-2020,"and, redefined relationships important partners, placing country far better position advance interests evolving regional order emerging global problems.",,,
Duterte-2020,"now, plenty critics, sides, claim nothing done retake forcefully physically south china sea.",,,
Duterte-2020,"alam mo, unless prepared go war, would suggest better call treat this, said, diplomatic endeavors.",,,
Duterte-2020,china claiming it.,,,
Duterte-2020,claiming it.,,,
Duterte-2020,"china arms, it.",,,
Duterte-2020,"so, simple that.",,,
Duterte-2020,possession property.,,,
Duterte-2020,"remain property — youre lawyer, property rights.",,,
Duterte-2020,— nothing philippine laws property its akin — possession.,,,
Duterte-2020,go war cannot afford it.,,,
Duterte-2020,"maybe president can, cannot.",,,
Duterte-2020,"inutil ako diyan, sabihin ko sa inyo.",,,
Duterte-2020,im willing admit it.,,,
Duterte-2020,talagang inutil ako diyan.,,,
Duterte-2020,wala akong magawa.,,,
Duterte-2020,"cannot moment send marines coastal shores palawan, tinamaan ng cruise missile lahat iyan.",,,
Duterte-2020,"hindi pa nga nakaset sail iyan eh, sabog na.",,,
Duterte-2020,let say victory global battle would take longer expect.,,,
Duterte-2020,everyones cooperation needed.,,,
Duterte-2020,"know you, filipino people, sacrificed lot.",,,
Duterte-2020,choice work together even more.,,,
Duterte-2020,"must admit actions far perfect — totoo iyan admit — could improvements there—but us government, including myself, assure stop get things right better you.",,,
Duterte-2020,know many worried health safety also ability move around ride public transportation depletion savings due rising cost goods loss incomes due uncertainties jobs livelihood.,,,
Duterte-2020,assure government problems challenges overcome proceed ̳new normal.,,,
Duterte-2020,marami ho talagang mawawalaan ng — middleincome.,,,
Duterte-2020,buy car installment basis.,,,
Duterte-2020,"cannot keep amortization, youll lose — youll lose car forced ride public utilities.",,,
Duterte-2020,"concomitantly, didiretso rin itong mga criminal na rarami crimes increase.",,,
Duterte-2020,"let assure you, long president, never runaway crime cities.",,,
Duterte-2020,hindi ako papayag ng ganun.,,,
Duterte-2020,assure remain peaceful — relatively peaceful.,,,
Duterte-2020,hindi naman peaceful.,,,
Duterte-2020,"pero kung sabihin mo na kagaya ng holdup dito, holdup, ah alam naman nila kung ano mangyayari.",,,
Duterte-2020,know happen you.,,,
Duterte-2020,addressing criminals.,,,
Duterte-2020,"commit holdups, commit rapes, commit sorts things harm public, kaaway mo na ako.",,,
Duterte-2020,"kapag bumalik kayo sa dati kagaya noon, patongpatong na naman ang patay dito.",,,
Duterte-2020,sigurado hahanapin ko kayo.,,,
Duterte-2020,ever go back old ways.,,,
Duterte-2020,maghanap na lang kayo ng anong trabaho diyan.,,,
Duterte-2020,magtiis kayo.,,,
Duterte-2020,"open economy levels time option whatever good produce gobbled up, outweighed, bad generate.",,,
Duterte-2020,"sometimes, haste make waste.",,,
Duterte-2020,recent upsurge infections opened little windows resumption business proof that.,,,
Duterte-2020,happy talked today.,,,
Duterte-2020,"know, places opened early soon.",,,
Duterte-2020,america one.,,,
Duterte-2020,"china — well fortunately, arrested time.",,,
Duterte-2020,china rest opened follow protocols — least world health organization — suffering least deaths.,,,
Duterte-2020,ang amerika nagkukulang sila lahat.,,,
Duterte-2020,nation earth really prepared covid.,,,
Duterte-2020,amount preparation kind microbes visits every years.,,,
Duterte-2020,"wala man ̳yung — mga tatay natin, suffered second world war, tayo ready therefore gamble lives health people.",,,
Duterte-2020,"certainly, one would want end negative side equation.",,,
Duterte-2020,"me, us.",,,
Duterte-2020,ask continue put faith government work us achieving best country people.,,,
Duterte-2020,"together, let us — mahirap basahin kasi dito eh — ensure health, safety wellbeing every filipino—especially severely affected —are taken care of.",,,
Duterte-2020,"together, shall fight pandemic fervor campaign illegal drugs, criminality, insurgency, corruption high places entrenched parochial interests.",,,
Duterte-2020,"government worker, addressing every filipino government cannot without help.",,,
Duterte-2020,"ever, need reinvigorate deepseated filipino spirit pakisama malasakit within everyone us.",,,
Duterte-2020,"— tested, people nation.",,,
Duterte-2020,worse times loom ahead.,,,
Duterte-2020,hope spirit solidarity unity serve drumbeat shall march unison quest light end tunnel.,,,
Duterte-2020,"appeal every filipino, let us take care one another.",,,
Duterte-2020,ito ang panahon para magtulungan.,,,
Duterte-2020,hindi ito ang panahon para maglamanan — maglaman — lamanglamangan — lamang.,,,
Duterte-2020,mamang p — dila ko.,,,
Duterte-2020,hindi maglamang — pagkakaisa.,,,
Duterte-2020,"faith filipino innate patience, resilience determination bounce back unwavering.",,,
Duterte-2020,let us share blessings little none.,,,
Duterte-2020,time bring best us.,,,
Duterte-2020,"woes weigh heavily upon shoulders may bend back, shall bend break spirit.",,,
Duterte-2020,"rubbles adversity, resilient stronger nation built bayanihan pagkakaisa shall rise.",,,
Duterte-2020,"together, shall overcome.",,,
Duterte-2020,i pardon time really allotted time speech.,,,
Duterte-2020,would like give statement — us sa gobyerno kung hindi tayo nagkakaintindihan.,,,
Duterte-2020,"know drilon, stand — defending would like ask drilon, part accra contract ayala water drafted fumigating bakit kasi ikaw lang ang galit na sabi mo na dynastydynasty.",,,
Duterte-2020,hypocrite.,,,
Duterte-2020,know cannot pass antidynasty law.,,,
Duterte-2020,"ikaw ang nandiyan sa congress, ̳di ikaw ang mauna dito.",,,
Duterte-2020,"know, take protecting country something really resent.",,,
Duterte-2020,"alam mo described using dictionary synonym ng mga oligarchs, oligarchy, kung ano, proceeded characterize everyone every — every name said oligarchy bad sa — oligarchies bad.",,,
Duterte-2020,true.,,,
Duterte-2020,"ito, countrymen, oligarchy exists country oligarchy existed spanish time.",,,
Duterte-2020,"spanish lands friar lands benefits passed insulares go back spain spaniards their long ago, forgotten.",,,
Duterte-2020,oligarchy controls philippines taking control water electricity power.,,,
Duterte-2020,iyan ang oligarchy mo drilon.,,,
Duterte-2020,wala ng oligarchy dito except that.,,,
Duterte-2020,controlled.,,,
Duterte-2020,look at craft new contract would insist pay billions billions collected.,,,
Duterte-2020,"example, water treatment.",,,
Duterte-2020,nandiyan sa kontrata.,,,
Duterte-2020,"its billing, collected since .",,,
Duterte-2020,"ilang bilyon na nga wala ni isa, even faucet built water treatment facility.",,,
Duterte-2020,iyan ang mahirap sa protect oligarchs here.,,,
Duterte-2020,one.,,,
Duterte-2020,ikaw lang magisa.,,,
Duterte-2020,suspect also one — helped accra.,,,
Duterte-2020,even know — ang mga abogado sa public documents hindi nga alam.,,,
Duterte-2020,hindi nga natin alam kung nakagraduate ba hindi.,,,
Duterte-2020,wala.,,,
Duterte-2020,would think ayala would get services those ayala got accra.,,,
Duterte-2020,accra it.,,,
Duterte-2020,"ikaw galing ka doon, you, successful lawyers sa corporation, handle big corporate.",,,
Duterte-2020,iyan ang mahirap.,,,
Duterte-2020,bangga tayo dito.,,,
Duterte-2020,"me, hinawakan ninyo eh.",,,
Duterte-2020,"hindi ka puwede kay kita mo noong nagincrease, walang tubig, pinuputol ̳yung tubig, ang tao bumigay kasi hindi puwede man tayo hindi maligo, hindi uminom.",,,
Duterte-2020,electricity ayaw mo magincrease.,,,
Duterte-2020,"ayan, wala ka, palaging brownout, lahat.",,,
Duterte-2020,im sorry say you.,,,
Duterte-2020,like it.,,,
Duterte-2020,"its time it, since time sona, people know people really get facts, — right people heard.",,,
Duterte-2020,tayo na naman ang tao magsabi.,,,
Duterte-2020,"hinawakan ninyo ̳yang tubig pati electricity, iyon ang oligarchy talaga.",,,
Duterte-2020,"kaya ako sinabi ko noong kampanya ―corruption here.‖ iyang mga customs na ̳yan, maliit ̳yan.",,,
Duterte-2020,its upstairs.,,,
Duterte-2020,"really — providential, dumating ̳yung panahon na hindi ko hiningi.",,,
Duterte-2020,saw contract.,,,
Duterte-2020,"noong nakita ko ̳yung contract saka ̳yang linya na ano, ̳yung choice — trans — ̳yung linya ng ano, belongs government.",,,
Duterte-2020,"best transmission lines, whatever, government gets first anybody else.",,,
Duterte-2020,thank you.,,,
Duterte-2020,through.,,,
Duterte-2020,— end —,,,
Duterte-2020,state nation address rodrigo roa duterte president philippines congress philippines session hall house representatives kindly sit down.,,,
Duterte-2020,far beautiful sona crowd ever happened here.,,,
Duterte-2020,many — many beautiful faces guess see full face person.,,,
Duterte-2020,"senate president vicente sotto iii honorable members senate house speaker lord allan jay velasco honorable members house representatives vice president maria leonor robredo former presidents fidel v. ramos, gloria macapagalarroyo, joseph ejercito estrada chief justice alexander gesmundo justices supreme court executive secretary salvador medialdea members cabinet dean diplomatic corps excellency archbishop charles john brown distinguished members diplomatic corps fellow government workers course lovely wife honeylet mga mahal kong kababayan .",,,
Duterte-2020,"assumed presidency five years ago, dominant mind dreams visions better life filipinos.",,,
Duterte-2020,saw reachable institution reforms radical changes structure government mode governance — changes designed responsibility accountability.,,,
Duterte-2020,consonance truth public office public trust.,,,
